#Sender	Recipient	time
86	68	1270720579
86	48	1270720579
30	24	1270720687
117	58	1270721161
86	117	1270721176
58	117	1270721213
17	50	1270721380
84	86	1270721448
69	56	1270721781
70	48	1270722123
70	68	1270722123
68	70	1270722197
48	70	1270722383
42	43	1270722519
68	70	1270722546
68	48	1270722546
32	95	1270723064
94	65	1270723149
94	14	1270723149
94	9	1270723149
14	94	1270723195
65	94	1270723220
95	32	1270723422
8	3	1270723596
9	94	1270723843
38	30	1270723903
106	117	1270723905
106	73	1270723905
56	88	1270724159
65	94	1270724421
76	50	1270724496
32	66	1270724508
88	56	1270724610
66	32	1270724614
94	65	1270724716
76	53	1270724742
50	76	1270724879
6	106	1270724925
76	50	1270724937
15	66	1270725046
48	50	1270725174
32	9	1270725214
88	15	1270725235
50	48	1270725460
31	62	1270725744
62	31	1270725780
32	66	1270726166
32	26	1270726166
45	53	1270726226
65	9	1270726391
9	65	1270726672
84	53	1270726993
59	1	1270727125
85	3	1270727557
46	29	1270727758
46	23	1270727758
23	46	1270727804
29	46	1270727809
85	68	1270728012
50	75	1270728045
75	50	1270728191
48	68	1270728318
25	24	1270728364
48	68	1270728415
68	48	1270728461
54	15	1270728543
1	38	1270728577
36	37	1270728962
37	36	1270729073
86	77	1270729109
19	86	1270729327
50	49	1270729389
76	69	1270729417
24	66	1270729486
24	51	1270729486
24	26	1270729486
24	3	1270729486
24	8	1270729486
84	19	1270729569
14	65	1270729753
54	15	1270729827
50	52	1270729843
50	40	1270729843
69	76	1270729923
8	24	1270729999
1	20	1270730250
1	22	1270730250
1	90	1270730250
84	19	1270730383
6	106	1270730418
49	50	1270730598
75	21	1270730635
21	75	1270730688
68	85	1270730883
69	3	1270730883
69	18	1270730883
18	19	1270731040
75	21	1270731131
21	75	1270731166
27	66	1270731276
48	50	1270731301
59	44	1270731757
14	13	1270731865
68	48	1270732037
68	47	1270732037
23	29	1270732142
66	15	1270732170
29	23	1270732581
29	23	1270732806
23	29	1270732811
23	29	1270732834
77	86	1270732835
29	23	1270732890
68	47	1270733101
15	54	1270733131
15	54	1270733131
1	45	1270733208
32	8	1270733250
32	8	1270733294
45	1	1270733461
77	66	1270733488
15	54	1270733537
54	15	1270733591
94	65	1270733594
94	14	1270733594
94	9	1270733594
65	94	1270733599
20	1	1270733689
76	69	1270733704
45	1	1270733716
3	24	1270733717
18	31	1270733719
1	45	1270733725
31	18	1270733764
20	1	1270733770
53	76	1270733913
76	53	1270733917
76	53	1270733944
53	84	1270733957
53	76	1270734085
76	53	1270734154
56	48	1270734172
3	52	1270734254
3	40	1270734254
3	8	1270734254
3	50	1270734254
3	18	1270734254
48	56	1270734555
86	19	1270734628
75	50	1270734910
38	7	1270734994
1	20	1270735259
66	32	1270735299
66	24	1270735338
68	56	1270735487
68	69	1270735487
15	5	1270735709
15	54	1270735709
15	117	1270735709
15	83	1270735709
54	15	1270735713
54	17	1270735713
54	15	1270735741
8	32	1270736121
8	32	1270736142
8	3	1270736159
104	74	1270736208
56	69	1270736213
15	54	1270736214
17	54	1270736226
86	69	1270736322
5	15	1270736383
5	54	1270736434
54	5	1270736472
83	15	1270736757
32	83	1270737024
32	83	1270737042
76	69	1270737063
69	68	1270737550
81	43	1270737700
83	32	1270737800
83	32	1270737836
9	94	1270738108
59	67	1270738641
68	47	1270739126
68	48	1270739126
65	14	1270739270
90	1	1270740482
80	90	1270740892
80	68	1270740892
90	80	1270740973
68	67	1270741308
68	56	1270741308
68	66	1270741308
68	3	1270741308
68	72	1270741308
68	15	1270741308
68	9	1270741308
68	65	1270741308
68	69	1270741308
68	80	1270741314
84	38	1270745163
67	66	1270761951
13	14	1270791311
13	65	1270792614
13	17	1270792614
13	3	1270792614
13	4	1270792614
96	15	1270793800
96	12	1270793800
96	61	1270793800
26	25	1270794402
13	65	1270794636
13	17	1270794636
13	3	1270794636
13	8	1270794636
13	40	1270794636
52	50	1270795004
52	3	1270795015
52	3	1270795059
8	13	1270795558
33	54	1270795705
61	96	1270795760
1	13	1270796011
54	15	1270796023
14	13	1270796053
13	1	1270796057
19	18	1270796109
3	13	1270796144
3	40	1270796144
3	4	1270796144
3	8	1270796144
3	13	1270796156
28	29	1270796158
13	4	1270796340
13	1	1270796340
13	14	1270796350
13	14	1270796404
13	3	1270796418
14	13	1270796427
14	13	1270796452
5	72	1270796614
5	71	1270796614
5	73	1270796614
5	74	1270796614
5	11	1270796614
18	50	1270796620
73	5	1270796684
8	3	1270796699
74	104	1270796733
74	5	1270796746
50	27	1270796858
17	13	1270797045
27	50	1270797053
15	54	1270797081
13	14	1270797089
12	96	1270797275
75	76	1270797774
12	15	1270797856
12	72	1270797856
12	71	1270797856
12	73	1270797856
15	12	1270797904
15	96	1270798035
3	66	1270798417
3	67	1270798417
3	72	1270798417
3	8	1270798417
3	13	1270798417
3	40	1270798417
3	4	1270798417
3	68	1270798417
3	69	1270798417
3	85	1270798417
3	17	1270798417
59	67	1270798573
59	80	1270798573
50	27	1270798621
50	3	1270798621
38	36	1270799047
38	37	1270799047
8	3	1270799148
65	13	1270799444
51	24	1270799455
72	71	1270799997
72	117	1270799997
72	73	1270799997
72	12	1270799997
72	15	1270799997
72	5	1270799997
72	74	1270799997
17	3	1270800045
54	5	1270800136
59	37	1270800399
32	22	1270800463
38	84	1270800464
18	3	1270800475
88	15	1270800520
32	26	1270800544
17	48	1270800790
17	50	1270800790
75	84	1270800855
16	13	1270800902
76	75	1270801047
21	88	1270801091
50	52	1270801374
52	50	1270801444
48	17	1270801459
68	48	1270801552
45	42	1270801555
68	3	1270801568
66	26	1270801592
66	32	1270801592
50	52	1270801606
68	48	1270801640
52	50	1270801678
66	27	1270801988
37	59	1270802024
14	13	1270802064
88	21	1270802199
66	45	1270802206
66	27	1270802206
45	66	1270802244
42	45	1270802321
66	3	1270802336
6	106	1270802478
21	88	1270802578
88	21	1270802811
115	67	1270802934
115	67	1270802982
115	84	1270803058
115	45	1270803170
17	15	1270803175
17	56	1270803175
17	54	1270803175
56	17	1270803571
8	7	1270803577
8	104	1270803577
56	88	1270803595
7	8	1270803598
115	69	1270803645
69	115	1270803697
84	115	1270803845
84	75	1270803888
94	65	1270803902
94	14	1270803902
94	9	1270803902
76	19	1270803909
76	57	1270803909
65	94	1270803945
14	94	1270803947
9	94	1270803950
84	75	1270803959
84	38	1270804089
69	86	1270804094
69	84	1270804094
69	68	1270804094
69	76	1270804094
59	37	1270804128
59	69	1270804128
13	3	1270804237
73	12	1270804280
75	88	1270804477
75	21	1270804477
75	70	1270804477
75	89	1270804477
89	75	1270804526
59	37	1270804587
38	84	1270804613
21	75	1270804621
50	75	1270804849
5	54	1270804907
75	50	1270804922
13	14	1270804927
13	16	1270804936
24	66	1270805000
86	50	1270805069
32	66	1270805444
27	66	1270805535
59	68	1270805580
59	56	1270805580
27	66	1270805589
56	15	1270805596
32	66	1270805617
27	50	1270805630
71	15	1270805747
71	72	1270805747
71	73	1270805747
71	5	1270805747
76	75	1270805784
38	1	1270806058
70	75	1270806079
3	50	1270806180
88	75	1270806679
66	24	1270806818
86	117	1270806934
86	32	1270806934
86	40	1270806934
50	75	1270806949
72	69	1270806953
75	50	1270807188
88	15	1270807252
75	50	1270807296
21	84	1270807349
54	17	1270807384
84	21	1270807385
59	48	1270807452
11	5	1270807528
88	75	1270807597
88	89	1270807634
43	42	1270807637
43	79	1270807637
43	45	1270807637
43	79	1270807691
43	64	1270807756
42	33	1270807771
14	32	1270807780
42	43	1270807786
15	88	1270807879
88	21	1270807917
75	70	1270807998
1	9	1270808017
1	38	1270808023
45	43	1270808074
44	68	1270808190
70	75	1270808289
29	42	1270808392
84	50	1270808421
59	80	1270808565
21	10	1270808691
13	14	1270808742
14	13	1270808810
14	13	1270808842
13	14	1270808934
13	14	1270808957
14	13	1270809005
9	1	1270809147
9	14	1270809197
14	9	1270809217
88	15	1270809269
13	106	1270809603
64	43	1270809838
14	38	1270809842
14	9	1270809842
54	5	1270809926
70	13	1270810009
70	53	1270810009
13	70	1270810092
15	56	1270810172
15	56	1270810172
15	17	1270810188
56	15	1270810208
15	54	1270810219
84	19	1270810647
84	57	1270810647
19	84	1270810761
10	21	1270810930
1	68	1270810946
15	117	1270810952
68	48	1270811010
68	85	1270811010
68	47	1270811010
68	44	1270811033
68	85	1270811135
68	1	1270811141
104	23	1270811144
104	8	1270811156
40	84	1270811209
88	56	1270811240
57	84	1270811298
10	84	1270811298
84	40	1270811304
84	40	1270811475
9	66	1270811504
9	14	1270811507
66	9	1270811532
13	40	1270811579
40	41	1270811622
40	93	1270811622
40	101	1270811622
40	27	1270811622
77	17	1270811652
93	40	1270811666
101	40	1270811689
23	104	1270812455
104	23	1270812561
104	23	1270812620
10	7	1270812658
84	10	1270812700
7	10	1270812705
42	29	1270812778
84	10	1270812826
23	104	1270812841
84	57	1270812949
32	7	1270813258
84	48	1270813387
14	13	1270813516
6	106	1270813564
104	23	1270813608
6	106	1270813653
9	66	1270813713
66	9	1270813730
76	57	1270814260
76	19	1270814260
76	40	1270814591
76	75	1270814591
23	86	1270814640
86	23	1270814674
54	15	1270814781
85	68	1270814917
85	3	1270814999
85	48	1270815056
40	76	1270815194
40	75	1270815194
76	40	1270815318
13	14	1270815435
86	23	1270815511
23	86	1270815669
54	15	1270815735
86	23	1270815842
49	50	1270816211
76	53	1270816740
76	50	1270816740
26	66	1270816840
26	24	1270816965
26	32	1270817070
26	24	1270817132
26	32	1270817234
112	44	1270817422
75	40	1270817905
36	38	1270818090
36	37	1270818090
37	36	1270818172
28	29	1270818344
15	54	1270818345
29	28	1270819157
50	70	1270819227
29	28	1270819349
38	14	1270819437
43	81	1270819546
43	42	1270819623
38	37	1270819865
70	50	1270820016
66	77	1270820054
66	9	1270820096
9	66	1270820146
66	9	1270820210
66	77	1270820302
66	27	1270820337
32	14	1270820440
32	66	1270820475
77	66	1270820500
9	66	1270820600
66	32	1270820654
77	17	1270820703
77	66	1270820723
36	37	1270820809
32	77	1270820826
37	36	1270820880
71	5	1270821066
42	43	1270821130
28	29	1270821374
86	84	1270821402
86	19	1270821402
32	77	1270822108
54	15	1270822386
54	5	1270822386
15	54	1270822438
34	24	1270823100
24	34	1270823147
77	66	1270823457
48	68	1270823731
66	9	1270823781
37	1	1270823840
84	69	1270823913
50	75	1270824029
48	68	1270824122
86	84	1270824459
86	50	1270824459
86	84	1270824510
90	14	1270824513
68	48	1270824812
68	48	1270824841
50	76	1270825326
32	66	1270825379
76	50	1270825464
50	86	1270825528
50	84	1270825528
84	50	1270825538
9	66	1270825556
86	50	1270825567
86	84	1270825644
38	14	1270825947
38	9	1270825947
50	84	1270826029
50	86	1270826029
84	50	1270826056
86	50	1270826072
68	48	1270826093
27	40	1270826146
69	76	1270826200
86	84	1270826295
50	84	1270826334
84	50	1270826346
5	54	1270826412
50	84	1270826420
50	84	1270826472
5	54	1270826493
84	50	1270826526
69	86	1270826959
84	19	1270827248
84	57	1270827248
86	84	1270827267
86	84	1270827290
86	84	1270827357
84	50	1270827462
84	50	1270827483
84	50	1270827628
86	84	1270827680
86	76	1270827901
84	53	1270828031
76	69	1270828986
86	84	1270828993
69	76	1270829365
76	69	1270829894
86	84	1270830302
85	68	1270831700
4	30	1271051795
4	30	1271051805
4	74	1271051988
4	53	1271052503
4	3	1271052633
4	3	1271052673
4	3	1271052694
96	15	1271052864
96	61	1271052864
96	12	1271052864
26	27	1271055009
63	3	1271055649
21	10	1271056199
61	96	1271056317
3	63	1271056325
3	63	1271056492
3	50	1271056492
33	42	1271056530
75	50	1271057073
15	96	1271057178
63	3	1271057181
50	84	1271057318
50	84	1271057677
3	8	1271058151
3	68	1271058151
3	66	1271058151
3	67	1271058151
3	13	1271058151
3	40	1271058151
3	4	1271058151
3	85	1271058151
3	69	1271058151
3	17	1271058151
69	3	1271058152
17	3	1271058216
12	96	1271058274
66	3	1271058643
66	32	1271058761
71	12	1271058795
71	12	1271058807
47	68	1271058829
88	15	1271058909
47	90	1271058947
47	32	1271058955
4	3	1271059177
13	3	1271059241
15	54	1271059366
63	43	1271059448
13	40	1271059467
13	121	1271059467
10	21	1271059599
75	50	1271059613
39	15	1271059974
39	5	1271059974
101	76	1271059992
15	39	1271060015
88	57	1271060064
88	93	1271060064
15	54	1271060140
8	3	1271060417
5	39	1271060589
88	15	1271060715
15	88	1271060849
17	15	1271060955
17	56	1271060955
17	54	1271060955
15	17	1271060982
56	17	1271061059
56	88	1271061083
68	3	1271061368
88	15	1271061485
40	15	1271061511
40	61	1271061511
40	121	1271061511
61	40	1271061559
15	40	1271061585
88	61	1271061621
88	15	1271061621
88	96	1271061621
88	12	1271061621
68	53	1271061789
70	53	1271061872
32	8	1271062687
32	26	1271062687
32	51	1271062687
32	113	1271062687
32	62	1271062687
32	24	1271062687
113	32	1271062736
88	96	1271063007
88	61	1271063007
24	32	1271063077
53	70	1271063321
53	70	1271063389
32	83	1271063818
32	8	1271063830
94	80	1271063888
94	7	1271063888
94	123	1271063888
94	59	1271063888
94	2	1271063888
80	94	1271063931
59	94	1271063966
7	94	1271064001
123	94	1271064044
59	85	1271064256
59	84	1271064256
59	76	1271064256
59	68	1271064256
59	69	1271064256
59	56	1271064256
59	86	1271064256
59	89	1271064256
59	48	1271064256
59	88	1271064256
59	47	1271064256
59	94	1271064256
59	2	1271064256
86	59	1271064256
69	59	1271064256
50	49	1271064275
50	70	1271064275
50	82	1271064275
42	9	1271064346
42	14	1271064346
4	69	1271064494
4	68	1271064494
4	84	1271064494
4	48	1271064494
4	76	1271064494
4	86	1271064494
4	13	1271064494
4	35	1271064494
4	3	1271064494
86	4	1271064494
69	4	1271064494
84	4	1271064497
9	59	1271064525
84	50	1271064552
84	50	1271064572
49	50	1271064651
59	9	1271064861
84	40	1271064883
84	50	1271064883
11	5	1271064960
71	72	1271065092
71	15	1271065092
71	5	1271065092
71	73	1271065092
67	3	1271065130
115	67	1271065167
115	67	1271065189
67	115	1271065192
67	115	1271065216
32	112	1271065227
115	66	1271065231
115	67	1271065231
67	115	1271065429
68	53	1271065503
68	4	1271065511
1	9	1271065524
9	1	1271065588
9	68	1271065647
9	69	1271065647
9	56	1271065647
69	9	1271065647
68	9	1271065729
71	5	1271066252
2	94	1271066300
38	22	1271066540
38	98	1271066540
84	75	1271066569
38	37	1271066605
84	40	1271066687
61	54	1271066858
54	15	1271067080
54	61	1271067105
50	70	1271067513
84	53	1271067580
70	50	1271067693
70	50	1271067696
8	32	1271067754
8	32	1271067797
121	13	1271068009
121	40	1271068057
54	88	1271068435
54	15	1271068435
54	61	1271068435
84	53	1271068480
88	54	1271068507
83	32	1271068508
13	4	1271068552
40	84	1271068911
56	9	1271068951
84	40	1271068986
54	17	1271068992
54	15	1271069006
101	88	1271069061
26	32	1271069295
105	103	1271069324
4	16	1271069341
38	36	1271069349
38	37	1271069349
88	61	1271069533
88	96	1271069533
88	15	1271069533
16	4	1271069649
88	101	1271069666
103	105	1271069966
61	54	1271070002
38	1	1271070101
1	38	1271070115
88	101	1271070321
4	35	1271070365
4	13	1271070365
4	3	1271070365
59	9	1271070370
13	4	1271070697
3	4	1271070786
3	4	1271070817
50	75	1271070833
88	15	1271070989
88	61	1271070989
88	54	1271070989
75	50	1271071032
76	69	1271071075
69	76	1271071075
75	49	1271071155
76	4	1271071160
26	66	1271071300
88	61	1271071300
88	96	1271071300
53	84	1271071659
48	85	1271071778
1	38	1271071912
4	106	1271071923
48	53	1271071936
9	67	1271072107
9	66	1271072107
48	4	1271072146
76	40	1271072190
76	75	1271072190
48	47	1271072217
66	9	1271072248
53	48	1271072264
47	48	1271072385
49	75	1271072419
22	7	1271072428
7	22	1271072438
50	84	1271072456
84	50	1271072479
40	76	1271072567
15	54	1271072617
76	40	1271072623
53	84	1271072640
53	68	1271073019
53	48	1271073019
48	53	1271073152
68	53	1271073242
59	56	1271073353
59	68	1271073587
40	15	1271073635
40	61	1271073635
40	121	1271073635
84	53	1271073644
15	40	1271073684
106	117	1271073857
106	73	1271073857
71	72	1271073882
53	68	1271073969
85	48	1271074073
85	3	1271074077
48	85	1271074211
68	53	1271074533
68	48	1271074577
51	32	1271074746
61	40	1271074835
37	38	1271074850
38	37	1271074879
35	4	1271075003
15	56	1271075071
15	88	1271075246
88	15	1271075297
56	15	1271075411
56	15	1271075469
35	4	1271075611
15	56	1271075633
36	38	1271075649
56	15	1271075731
21	70	1271075837
70	21	1271075966
115	67	1271076040
70	53	1271076072
53	70	1271076136
66	115	1271076211
77	17	1271076577
15	88	1271076634
88	15	1271076839
84	75	1271077000
84	13	1271077000
40	106	1271077242
40	6	1271077242
106	40	1271077274
32	67	1271077705
67	32	1271078050
67	66	1271078112
32	67	1271078115
67	32	1271078122
84	40	1271078243
67	66	1271078256
67	115	1271078266
67	9	1271078283
40	84	1271078494
13	40	1271078650
48	68	1271078724
84	40	1271078813
75	50	1271079094
13	17	1271079140
17	13	1271079307
68	48	1271080157
48	93	1271080342
48	101	1271080342
48	27	1271080342
93	48	1271080359
88	56	1271080387
37	36	1271080948
59	94	1271081119
36	37	1271081158
59	2	1271081185
39	5	1271081303
39	15	1271081303
76	101	1271081834
42	6	1271082121
27	48	1271082741
21	84	1271083284
84	21	1271083387
84	50	1271083479
76	19	1271083913
76	57	1271083913
67	3	1271084443
84	69	1271084558
69	84	1271084558
59	56	1271084756
68	85	1271084848
76	19	1271085758
76	57	1271085758
76	81	1271089297
7	1	1271093739
15	56	1271093821
15	39	1271093822
15	54	1271094691
5	39	1271105896
1	7	1271106241
1	2	1271106444
1	3	1271106444
1	15	1271106444
1	4	1271106444
1	5	1271106444
1	6	1271106444
1	7	1271106444
1	8	1271106444
1	9	1271106444
1	10	1271106444
1	11	1271106444
1	12	1271106444
1	65	1271106444
1	13	1271106444
1	14	1271106444
1	16	1271106444
1	17	1271106444
54	15	1271106483
25	9	1271137766
101	48	1271138933
96	15	1271139290
96	61	1271139290
96	12	1271139290
121	40	1271140157
83	63	1271141120
82	50	1271141487
70	112	1271141655
70	75	1271141655
70	56	1271141655
70	48	1271141655
70	63	1271141655
70	31	1271141655
70	42	1271141655
70	95	1271141655
112	70	1271141678
63	83	1271141693
63	70	1271141728
61	96	1271141793
42	70	1271141838
31	70	1271141843
26	45	1271141880
26	45	1271141904
79	43	1271141905
79	43	1271141912
95	70	1271141943
26	3	1271141956
26	15	1271141969
75	70	1271142024
15	96	1271142138
50	3	1271143006
50	53	1271143006
1	7	1271143034
7	22	1271143110
7	1	1271143118
12	96	1271143187
3	50	1271143502
3	8	1271144460
3	66	1271144460
3	67	1271144460
3	13	1271144460
3	40	1271144460
3	4	1271144460
3	68	1271144460
3	69	1271144460
3	85	1271144460
3	17	1271144460
3	35	1271144460
48	47	1271144907
8	3	1271145135
13	3	1271145142
47	48	1271145156
70	21	1271145189
21	70	1271145312
4	3	1271145379
70	48	1271145535
70	68	1271145535
75	84	1271145539
56	70	1271145576
48	70	1271145752
14	90	1271145821
32	39	1271145867
32	8	1271145867
75	84	1271145887
14	13	1271146079
35	3	1271146084
8	32	1271146165
13	14	1271146225
88	15	1271146315
17	3	1271146444
17	15	1271146480
17	56	1271146480
17	54	1271146480
13	14	1271146498
14	13	1271146530
14	13	1271146608
13	14	1271146630
44	86	1271146871
44	69	1271146871
44	67	1271146871
44	76	1271146871
44	84	1271146871
44	89	1271146871
44	91	1271146871
69	44	1271146872
86	44	1271146872
88	76	1271147044
53	50	1271147111
67	44	1271147221
15	17	1271147304
7	45	1271147596
56	17	1271147687
56	88	1271147722
15	88	1271147776
75	50	1271148327
68	70	1271148332
66	3	1271148356
68	3	1271148363
56	15	1271148401
27	66	1271148410
27	3	1271148410
27	15	1271148410
27	39	1271148410
27	62	1271148410
27	8	1271148410
27	40	1271148410
27	13	1271148410
27	26	1271148410
27	5	1271148410
89	44	1271148443
88	15	1271148502
67	3	1271148545
13	27	1271148573
68	47	1271148589
67	80	1271148863
67	91	1271148863
67	44	1271148863
76	88	1271148902
76	57	1271149032
